state,city,organisation,description,costservices_id,addressbook_id,services_id,wef,remarks,tourleaderfree,servicecharges,agentcharges,commissionontransport,cities_id,costservicesdistinct_id,costservicesothers_id,costservices_id,frompax,topax,costperperson,costpergroup,remarks,tourleaderfree,currencies_id,resident,tourleader,SpecialGst,nett
Rajasthan,Deogarh,Deogarh Mahal,Afternoon jeep safari (Rural Ramble),7419,401,828,2020-10-01T00:00:00,,,0,0,0,105,884,3895,7419,1,1,3000,0,Jeep safari,0,13,4,0,18,0
Rajasthan,Deogarh,Deogarh Mahal,Morning train excursion with jeep transfers,7420,401,1114,2020-10-01T00:00:00,,,,0,0,105,,3896,7420,2,10,1300,0,,0,13,4,0,18,0
Rajasthan,Deogarh,Deogarh Mahal,Morning train excursion with jeep transfers,7420,401,1114,2020-10-01T00:00:00,,,,0,0,105,,3897,7420,1,1,2600,0,,0,13,4,0,18,0
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Morning and afternoon game rides by canter,7413,2725,964,2020-10-01T00:00:00,,,0,0,0,369,1393,3886,7413,1,10,4600,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Game ride by canter in Ranthambhore National Park,7414,2725,902,2020-10-01T00:00:00,,,0,0,0,369,1394,3887,7414,1,10,2300,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Private jeep safari in Ranthambhore National Park,7415,2725,999,2020-10-01T00:00:00,,,0,0,0,369,1395,3888,7415,1,5,0,18000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Private jeep safari in Ranthambhore National Park,7415,2725,999,2020-10-01T00:00:00,,,0,0,0,369,1395,3889,7415,6,12,0,36000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Jeep safari in Ranthambhore National Park,7416,2725,901,2020-10-01T00:00:00,,,,0,0,369,,3890,7416,1,10,3000,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Morning and afternoon jeep safaris in Ranthambore National Park,7417,2725,1220,2020-10-01T00:00:00,,,,0,0,369,,3891,7417,1,10,6000,0,,0,13,4,0,,1
Rajasthan,Sariska,Vanaashrya,Jeep safari in Sariska National Park,7418,3015,330,2020-10-01T00:00:00,,,,,,367,,3892,7418,1,6,0,10500,,0,13,4,0,,1
Rajasthan,Sariska,Vanaashrya,Jeep safari in Sariska National Park,7418,3015,330,2020-10-01T00:00:00,,,,,,367,,3893,7418,7,12,0,21000,,0,13,4,0,,1
Rajasthan,Bharatpur,Birders Inn,Visit to the bird sanctuary,7585,2241,938,2019-10-01T00:00:00,,,,,,42,,3990,7585,1,2,0,350,rickshaw charges,0,13,4,0,,0
Rajasthan,Bharatpur,Birders Inn,Visit to the bird sanctuary,7585,2241,938,2019-10-01T00:00:00,,,,,,42,,3991,7585,3,4,0,700,,0,13,4,0,,0
Rajasthan,Bharatpur,Birders Inn,Visit to the bird sanctuary,7585,2241,938,2019-10-01T00:00:00,,,,,,42,,3992,7585,5,6,0,1050,,0,13,4,0,,0
Rajasthan,Bharatpur,Birders Inn,Visit to the bird sanctuary,7585,2241,938,2019-10-01T00:00:00,,,,,,42,,3993,7585,7,8,0,1400,,0,13,4,0,,0
Rajasthan,Bharatpur,Birders Inn,Visit to the bird sanctuary,7585,2241,938,2019-10-01T00:00:00,,,,,,42,,3994,7585,9,10,0,1750,,0,13,4,0,,0
Rajasthan,Narlai,Rawla Narlai,Morning Narlai village walk,7397,404,1124,2020-10-01T00:00:00,,,,0,0,302,,3870,7397,1,10,0,0,Village walk is complimentary,0,13,4,0,,0
Rajasthan,Narlai,Rawla Narlai,Dinner at the step-well,7398,404,1123,2020-10-01T00:00:00,,,,0,0,302,,3871,7398,2,10,6500,0,,0,13,4,0,,1
Rajasthan,Dholpur,Raj Niwas Palace,Chambal boat safari,7410,3013,1197,2020-10-01T00:00:00,,,,,,627,,3880,7410,1,6,0,8000,,0,13,4,0,18,0
Rajasthan,Dholpur,Raj Niwas Palace,Chambal boat safari,7410,3013,1197,2020-10-01T00:00:00,,,,,,627,,3881,7410,7,12,0,16000,,0,13,4,0,18,0
Rajasthan,Karauli,Bhanwar Vilas Palace,Walking tour of Karauli,7411,395,610,2020-10-01T00:00:00,,0,,0,0,210,411,3882,7411,1,10,0,1500,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,7412,395,1113,2020-10-01T00:00:00,,,,0,0,210,,3883,7412,1,4,0,1500,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,7412,395,1113,2020-10-01T00:00:00,,,,0,0,210,,3884,7412,5,8,0,3000,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,7412,395,1113,2020-10-01T00:00:00,,,,0,0,210,,3885,7412,9,12,0,4500,,0,13,4,0,,1
Rajasthan,Sariska,Vanaashrya,Jeep safari in Sariska National Park,7399,3015,330,2019-10-01T00:00:00,,,,,,367,,3872,7399,1,6,0,10500,,0,13,4,0,,1
Rajasthan,Sariska,Vanaashrya,Jeep safari in Sariska National Park,7399,3015,330,2019-10-01T00:00:00,,,,,,367,,3873,7399,7,12,0,21000,,0,13,4,0,,1
Rajasthan,Rohet,Rohet Garh,Village safari,7358,909,761,2019-10-01T00:00:00,One Rohet Signature Village Safari included complimentary during the stay,,0,0,0,356,634,3794,7358,1,10,0,0,,0,13,4,0,,0
Rajasthan,Udaipur,Rajputana Adventures,Cycle around the outskirts of Udaipur,7386,2871,1152,2019-10-01T00:00:00,,,,0,0,407,,3855,7386,1,4,2780,0,,0,13,4,0,5,0
Rajasthan,Udaipur,Rajputana Adventures,Cycle around the outskirts of Udaipur,7386,2871,1152,2019-10-01T00:00:00,,,,0,0,407,,3856,7386,5,9,2250,0,,0,13,4,0,5,0
Rajasthan,Udaipur,Rajputana Adventures,Cycle around the outskirts of Udaipur,7386,2871,1152,2019-10-01T00:00:00,,,,0,0,407,,3857,7386,10,14,2280,0,,0,13,4,0,5,0
Rajasthan,Chittaurgarh,The Padmini Haveli Guesthome,Cooking class,7394,2778,1052,2019-10-01T00:00:00,changed GST from 5% to 18% as informed by Parvati  ,,,,,82,,3858,7394,1,10,800,0,Cooking class,0,13,4,0,18,0
Rajasthan,Chittaurgarh,The Padmini Haveli Guesthome,Cooking class,7394,2778,1052,2019-10-01T00:00:00,changed GST from 5% to 18% as informed by Parvati  ,,,,,82,,3859,7394,1,10,600,0,Dinner,0,13,4,0,18,0
Rajasthan,Bundi,Kaustubh Holidays Tours & Travels Pvt Ltd,Bundi School of Painting workshop,7306,2170,1218,2019-10-01T00:00:00,,,,0,0,65,,3737,7306,2,10,500,0,,0,13,4,0,,0
Rajasthan,Bundi,Kaustubh Holidays Tours & Travels Pvt Ltd,Bundi School of Painting workshop,7306,2170,1218,2019-10-01T00:00:00,,,,0,0,65,,3936,7306,1,1,1000,0,,0,13,4,0,,0
Rajasthan,Bijaynagar,Bijay Niwas Palace,Ox cart ride,7342,3018,1199,2019-10-01T00:00:00,,,,,,51,,3760,7342,2,10,350,0,,0,13,4,0,,0
Rajasthan,Bijaynagar,Bijay Niwas Palace,Ox cart ride,7342,3018,1199,2019-10-01T00:00:00,,,,,,51,,3761,7342,1,1,700,0,,0,13,4,0,,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Game ride by canter in Ranthambhore National Park,7272,2976,902,2019-10-01T00:00:00,,,,0,0,369,,3730,7272,1,20,1735,0,,0,13,4,0,5,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Morning and afternoon game rides by canter,7273,2976,964,2019-10-01T00:00:00,,,,0,0,369,,3731,7273,1,20,3470,0,,0,13,4,0,5,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Morning and afternoon jeep safaris in Ranthambore National Park,7277,2976,1220,2019-10-01T00:00:00,,,,0,0,369,,3732,7277,1,10,5000,0,,0,13,4,0,5,0
Rajasthan,Barli,Fort Barli,Afternoon bullock cart trip through Barli village,7250,2284,1031,2019-10-01T00:00:00,,,0,0,0,487,1404,3714,7250,1,10,800,0,,0,13,4,0,,1
Rajasthan,Udaipur,Rajputana Adventures,Explore Udaipur's old city on bikes,7269,2871,1081,2019-10-01T00:00:00,,,,,,407,,3723,7269,1,2,1500,0,,0,13,4,0,5,0
Rajasthan,Udaipur,Rajputana Adventures,Explore Udaipur's old city on bikes,7269,2871,1081,2019-10-01T00:00:00,,,,,,407,,3724,7269,3,6,1100,0,,0,13,4,0,5,0
Rajasthan,Udaipur,Rajputana Adventures,Explore Udaipur's old city on bikes,7269,2871,1081,2019-10-01T00:00:00,,,,,,407,,3725,7269,7,10,800,0,,0,13,4,0,5,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Jeep safari in Ranthambhore National Park,7270,2976,901,2019-10-01T00:00:00,,,,,,369,,3726,7270,1,10,2500,0,,0,13,4,0,5,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Private jeep safari in Ranthambhore National Park,7271,2976,999,2019-10-01T00:00:00,,,,0,0,369,,3727,7271,1,4,0,14000,,0,13,4,0,5,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Private jeep safari in Ranthambhore National Park,7271,2976,999,2019-10-01T00:00:00,,,,0,0,369,,3728,7271,5,8,0,28000,,0,13,4,0,5,0
Rajasthan,Sawai Madhopur,Ranthambhore Safari & Tours,Private jeep safari in Ranthambhore National Park,7271,2976,999,2019-10-01T00:00:00,,,,0,0,369,,3729,7271,9,12,0,42000,,0,13,4,0,5,0
Rajasthan,Chanoud,Hotel Chanoud Garh,Evening cooking class,7223,2836,1057,2019-10-01T00:00:00,,,,0,0,603,,3700,7223,1,1,3600,0,Min 2 pax,0,13,4,0,28,0
Rajasthan,Chanoud,Hotel Chanoud Garh,Evening cooking class,7223,2836,1057,2019-10-01T00:00:00,,,,0,0,603,,3701,7223,2,10,1800,0,,0,13,4,0,28,0
Rajasthan,Mandawa,Desert Resort,Afternoon camel ride to villages near Mandawa,7227,53,105,2019-10-01T00:00:00,,1,,,,265,19,3709,7227,1,15,750,0,Camel Ride,0,13,4,,18,0
Rajasthan,Sawai Madhopur,Dev Vilas,Morning and afternoon game rides by canter,7214,2383,964,2019-10-01T00:00:00,,,,,,369,,3690,7214,1,10,5000,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Dev Vilas,Private jeep safari in Ranthambhore National Park,7216,2383,999,2019-10-01T00:00:00,,,,,,369,,3691,7216,1,6,0,18000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Dev Vilas,Private jeep safari in Ranthambhore National Park,7216,2383,999,2019-10-01T00:00:00,,,,,,369,,3693,7216,7,12,0,36000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Dev Vilas,Morning and afternoon jeep safaris in Ranthambore National Park,7217,2383,1220,2019-10-01T00:00:00,,,,0,0,369,,3692,7217,1,10,7000,0,,0,13,4,0,,1
Rajasthan,Bhenswara,Ravla Bhenswara,Village and leopard safari by Jeep,7220,934,875,2019-10-01T00:00:00,,,0,0,0,44,1006,3694,7220,2,10,1700,0,Min. 2 pax,0,13,4,0,,1
Rajasthan,Bhenswara,Ravla Bhenswara,Village and leopard safari by Jeep,7220,934,875,2019-10-01T00:00:00,,,0,0,0,44,1006,3695,7220,1,1,3400,0,,0,13,4,0,,1
Rajasthan,Chanoud,Hotel Chanoud Garh,Afternoon jeep safari,7222,2836,1056,2019-10-01T00:00:00,,,,,,603,,3698,7222,1,1,3600,0,Minimum 2 pax,0,13,4,0,28,0
Rajasthan,Chanoud,Hotel Chanoud Garh,Afternoon jeep safari,7222,2836,1056,2019-10-01T00:00:00,,,,,,603,,3699,7222,2,10,1800,0,,0,13,4,0,28,0
Rajasthan,Sawai Madhopur,Dev Vilas,Jeep safari in Ranthambhore National Park,7212,2383,901,2019-10-01T00:00:00,,,,,,369,,3688,7212,1,10,3500,0,cost per jeep (incl. naturalist) on sharing basis,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Dev Vilas,Game ride by canter in Ranthambhore National Park,7213,2383,902,2019-10-01T00:00:00,,,,,,369,,3689,7213,1,10,2500,,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Morning and afternoon jeep safaris in Ranthambore National Park,7202,2725,1220,2019-10-01T00:00:00,,,,0,0,369,,3672,7202,1,10,6000,0,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Walking tour of Karauli,7193,395,610,2019-10-01T00:00:00,,0,,0,0,210,411,3657,7193,1,10,0,1500,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,7194,395,1113,2019-10-01T00:00:00,,,,0,0,210,,3658,7194,1,4,0,1500,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,7194,395,1113,2019-10-01T00:00:00,,,,0,0,210,,3659,7194,5,8,0,3000,,0,13,4,0,,1
Rajasthan,Karauli,Bhanwar Vilas Palace,Camel cart ride to Old City Palace,7194,395,1113,2019-10-01T00:00:00,,,,0,0,210,,3660,7194,9,12,0,4500,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Morning and afternoon game rides by canter,7198,2725,964,2019-10-01T00:00:00,,,0,0,0,369,1393,3666,7198,1,10,4600,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Game ride by canter in Ranthambhore National Park,7199,2725,902,2019-10-01T00:00:00,,,0,0,0,369,1394,3667,7199,1,10,2300,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Private jeep safari in Ranthambhore National Park,7200,2725,999,2019-10-01T00:00:00,,,0,0,0,369,1395,3668,7200,1,5,0,18000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Private jeep safari in Ranthambhore National Park,7200,2725,999,2019-10-01T00:00:00,,,0,0,0,369,1395,3669,7200,6,12,0,36000,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Hotel Ranthambhore Regency,Jeep safari in Ranthambhore National Park,7201,2725,901,2019-10-01T00:00:00,,,,0,0,369,,3671,7201,1,10,3000,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Indian Historical Hospitality,Morning and afternoon game rides by canter,7185,2740,964,2019-10-01T00:00:00,,,,0,0,369,,3640,7185,1,10,5000,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Indian Historical Hospitality,Private jeep safari in Ranthambhore National Park,7186,2740,999,2019-10-01T00:00:00,,,,0,0,369,,3641,7186,1,5,18000,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Indian Historical Hospitality,Private jeep safari in Ranthambhore National Park,7186,2740,999,2019-10-01T00:00:00,,,,0,0,369,,3642,7186,6,10,36000,0,,0,13,4,0,,1
Rajasthan,Dholpur,Raj Niwas Palace,Chambal boat safari,7192,3013,1197,2019-10-01T00:00:00,,,,,,627,,3655,7192,1,6,0,7000,,0,13,4,0,18,0
Rajasthan,Dholpur,Raj Niwas Palace,Chambal boat safari,7192,3013,1197,2019-10-01T00:00:00,,,,,,627,,3656,7192,7,12,0,14000,,0,13,4,0,18,0
Rajasthan,Sawai Madhopur,Ranthambhore Forest Resort,Morning and afternoon jeep safaris in Ranthambore National Park,7171,2271,1220,2019-10-01T00:00:00,,,,0,0,369,,3615,7171,1,10,4800,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Indian Historical Hospitality,Jeep safari in Ranthambhore National Park,7182,2740,901,2019-10-01T00:00:00,,,,,,369,,3637,7182,1,10,3500,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Indian Historical Hospitality,Morning and afternoon jeep safaris in Ranthambore National Park,7183,2740,1220,2019-10-01T00:00:00,,,,0,0,369,,3638,7183,1,10,7000,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Indian Historical Hospitality,Game ride by canter in Ranthambhore National Park,7184,2740,902,2019-10-01T00:00:00,,,,0,0,369,,3639,7184,1,10,2500,0,,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Ranthambhore Forest Resort,Game ride by canter in Ranthambhore National Park,7167,2271,902,2019-10-01T00:00:00,,,0,0,0,369,1066,3612,7167,1,10,2000,0,Canter Safari,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Ranthambhore Forest Resort,Jeep safari in Ranthambhore National Park,7168,2271,901,2019-10-01T00:00:00,,,0,0,0,369,1067,3613,7168,1,10,2400,0,Game ride by jeep on sharing basis,0,13,4,0,,1
Rajasthan,Sawai Madhopur,Ranthambhore Forest Resort,Morning and afternoon game rides by canter,7170,2271,964,2019-10-01T00:00:00,,,,0,0,369,,3614,7170,1,10,4000,0,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3544,7009,1,2,0,7200,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3545,7009,3,3,0,8650,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3546,7009,4,4,0,9200,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3547,7009,5,5,0,10650,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3548,7009,6,6,0,12100,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3549,7009,7,7,0,13550,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Early morning private cycle tour of Jaipur,7009,2901,1160,2019-10-01T00:00:00,,,,0,0,176,,3550,7009,8,10,0,12960,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Morning private walking tour of Jaipur,7010,2901,1186,2019-10-01T00:00:00,,,,0,0,176,,3551,7010,1,10,1725,,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,"A culinary tour with an Indian housewife, lunch or dinner",7011,2901,1150,2019-10-01T00:00:00,,,,0,0,176,,3552,7011,1,11,2700,0,,0,13,4,0,,1
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Indian cooking class,7003,2170,1012,2019-10-01T00:00:00,,,0,0,0,407,1335,3536,7003,1,10,1450,0, Cooking demo + Dinner at Mrs Shastri Indian Cooking,0,13,4,0,18,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Morning city tour of Udaipur followed by a boat trip on Lake Pichola (by shared boat),7004,2170,1206,2019-10-01T00:00:00,,,,0,0,407,,3537,7004,1,10,895,0,,0,13,4,0,18,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Sunset boat ride on Lake Pichola,7005,2170,1239,2019-10-01T00:00:00,,,,0,0,407,,3539,7005,1,10,1250,0,,0,13,4,0,,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Private sunset boat ride on Lake Pichola,7006,2170,1240,2019-10-01T00:00:00,,,,0,0,407,,3540,7006,1,7,0,9380,,0,13,4,0,,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Private sunset boat ride on Lake Pichola,7006,2170,1240,2019-10-01T00:00:00,,,,0,0,407,,3541,7006,8,14,0,18760,,0,13,4,0,,0
Rajasthan,Jaipur,Cyclin Jaipur,Early morning cycle tour of Jaipur,7007,2901,1110,2019-10-01T00:00:00,,,,,,176,,3542,7007,1,15,1800,0,,0,13,4,0,,1
Rajasthan,Jaipur,Cyclin Jaipur,Morning walking tour of Jaipur,7008,2901,1111,2019-10-01T00:00:00,,,,,,176,,3543,7008,1,15,1035,,,0,13,4,0,,1
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Full day jeep safari to Bishnoi villages around Jodhpur,6992,2170,1005,2019-10-01T00:00:00,"Note: for high end clients, the full day jeep safari can include lunch at Fort Chanwa in Luni @ Rs 1,000/- per person",,0,0,0,183,1320,3522,6992,1,4,,3500,One Jeep,0,13,4,0,18,0
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Full day jeep safari to Bishnoi villages around Jodhpur,6992,2170,1005,2019-10-01T00:00:00,"Note: for high end clients, the full day jeep safari can include lunch at Fort Chanwa in Luni @ Rs 1,000/- per person",,0,0,0,183,1320,3523,6992,1,15,800,0,Lunch at Bishnoi village,0,13,4,0,18,0
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Full day jeep safari to Bishnoi villages around Jodhpur,6992,2170,1005,2019-10-01T00:00:00,"Note: for high end clients, the full day jeep safari can include lunch at Fort Chanwa in Luni @ Rs 1,000/- per person",,0,0,0,183,1320,3524,6992,5,8,0,7000,Two Jeeps,0,13,4,0,18,0
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Full day jeep safari to Bishnoi villages around Jodhpur,6992,2170,1005,2019-10-01T00:00:00,"Note: for high end clients, the full day jeep safari can include lunch at Fort Chanwa in Luni @ Rs 1,000/- per person",,0,0,0,183,1320,3525,6992,9,12,0,10500,Three Jeeps,0,13,4,0,18,0
Rajasthan,Bharatpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Visit to the bird sanctuary,6994,2170,938,2019-10-01T00:00:00,,,0,0,0,42,1191,3526,6994,1,2,0,350,Rickshaw charges,0,13,4,0,18,0
Rajasthan,Bharatpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Visit to the bird sanctuary,6994,2170,938,2019-10-01T00:00:00,,,0,0,0,42,1191,3527,6994,3,4,0,700,,0,13,4,0,18,0
Rajasthan,Bharatpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Visit to the bird sanctuary,6994,2170,938,2019-10-01T00:00:00,,,0,0,0,42,1191,3528,6994,5,6,0,1050,,0,13,4,0,18,0
Rajasthan,Bharatpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Visit to the bird sanctuary,6994,2170,938,2019-10-01T00:00:00,,,0,0,0,42,1191,3529,6994,7,8,0,1400,,0,13,4,0,18,0
Rajasthan,Bharatpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Visit to the bird sanctuary,6994,2170,938,2019-10-01T00:00:00,,,0,0,0,42,1191,3530,6994,9,10,0,1750,,0,13,4,0,18,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Private boat ride on Lake Pichola,7001,2170,545,2019-10-01T00:00:00,Regular private ruise 1-7 pax: 5300,,0,0,0,407,953,3533,7001,1,7,0,6740,,0,13,4,0,18,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Private boat ride on Lake Pichola,7001,2170,545,2019-10-01T00:00:00,Regular private ruise 1-7 pax: 5300,,0,0,0,407,953,3534,7001,8,14,0,13480,,0,13,4,0,18,0
Rajasthan,Udaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Boat ride on Lake Pichola,7002,2170,172,2019-10-01T00:00:00,,,0,0,0,407,982,3535,7002,1,10,895,0,,0,13,4,0,18,0
Rajasthan,Jaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,See a Bollywood movie,6987,2170,1011,2019-10-01T00:00:00,,,0,0,0,176,1334,3517,6987,1,35,450,0,Diamond Class (400 + 50 SC),0,13,4,0,18,0
Rajasthan,Jaipur,Kaustubh Holidays Tours & Travels Pvt Ltd,Excursion to Elephantastic,6988,2170,1089,2019-10-01T00:00:00,,,,0,0,176,,3518,6988,1,14,5000,0,,0,13,4,0,18,0
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Half day (morning) jeep safari to Bishnoi villages around Jodhpur,6991,2170,317,2019-10-01T00:00:00,,,0,0,0,183,981,3519,6991,1,4,,2200,One Jeep,0,13,4,0,18,0
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Half day (morning) jeep safari to Bishnoi villages around Jodhpur,6991,2170,317,2019-10-01T00:00:00,,,0,0,0,183,981,3520,6991,5,8,0,4400,Two Jeeps,0,13,4,0,18,0
Rajasthan,Jodhpur,Kaustubh Holidays Tours & Travels Pvt Ltd,Half day (morning) jeep safari to Bishnoi villages around Jodhpur,6991,2170,317,2019-10-01T00:00:00,,,0,0,0,183,981,3521,6991,9,12,0,6600,Three Jeeps,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Birding trip to Olvi lake,6911,868,1155,2019-10-01T00:00:00,,,,0,0,72,,3501,6911,1,1,2200,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Birding trip to Olvi lake,6911,868,1155,2019-10-01T00:00:00,,,,0,0,72,,3502,6911,2,15,1100,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,BBQ dinner,6912,868,1156,2019-10-01T00:00:00,,,,0,0,72,,3503,6912,1,1,6000,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,BBQ dinner,6912,868,1156,2019-10-01T00:00:00,,,,0,0,72,,3504,6912,2,15,3000,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Excursion to Pipar bazaar,6913,868,1157,2019-10-01T00:00:00,,,,0,0,72,,3505,6913,1,1,2200,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Excursion to Pipar bazaar,6913,868,1157,2019-10-01T00:00:00,,,,0,0,72,,3506,6913,2,15,1100,0,,0,13,4,0,18,0
Rajasthan,Deogarh,Deogarh Mahal,Morning train excursion with jeep transfers,6903,401,1114,2019-10-01T00:00:00,,,,0,0,105,,3480,6903,2,10,1300,0,,0,13,4,0,18,0
Rajasthan,Deogarh,Deogarh Mahal,Morning train excursion with jeep transfers,6903,401,1114,2019-10-01T00:00:00,,,,0,0,105,,3643,6903,1,1,2600,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Jeep safari to villages surrounding Chandelao,6909,868,814,2019-10-01T00:00:00,So far the horel is charging 5% GST on jeep safaris,0,0,0,0,72,871,3497,6909,1,1,2200,,Village safari,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Jeep safari to villages surrounding Chandelao,6909,868,814,2019-10-01T00:00:00,So far the horel is charging 5% GST on jeep safaris,0,0,0,0,72,871,3498,6909,2,15,1100,,Village safari,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Camel ride,6910,868,1154,2019-10-01T00:00:00,So far the horel is charging 5% GST on camel safaris,,,0,0,72,,3499,6910,2,15,2000,0,,0,13,4,0,18,0
Rajasthan,Chandelao,Chandelao Garh,Camel ride,6910,868,1154,2019-10-01T00:00:00,So far the horel is charging 5% GST on camel safaris,,,0,0,72,,3500,6910,1,1,4000,0,,0,13,4,0,18,0
Rajasthan,Jaisalmer,The Guru Kripa Tours,Afternoon excursion to the Thar desert,6895,2245,126,2019-10-01T00:00:00,,,0,0,0,181,1328,3469,6895,1,1,2725,0,,0,13,4,0,18,0
